id,fetched_at,name,album_type,available_markets_rowid,external_id_upc,copyright_c,copyright_p,label,popularity,release_date,release_date_precision,total_tracks
2rDIivxBafNKpgRqlzIRSb,2025-03-13 00:00:00.000000 +00:00,Sweet Talker (Deluxe Version),album,18,00602547008893,© 2014 Republic Records a division of UMG Recordings Inc & Lava Music LLC,℗ 2014 Republic Records a division of UMG Recordings Inc & Lava Music LLC,Lava Music/Republic Records,69,2014-10-10,day,15
2fYhqwDWXjbpjaIJPEfKFw,2025-03-13 00:00:00.000000 +00:00,"thank u, next",album,9,00602577490385,"© 2019 Republic Records, a division of UMG Recordings, Inc.","℗ 2019 Republic Records, a division of UMG Recordings, Inc.",52657075-626c-6963-2052-65636f726473,80,2019-02-08,day,12
01sfgrNbnnPUEyz6GZYlt9,2025-03-13 00:00:00.000000 +00:00,Dua Lipa (Deluxe),album,19,190295807870,© 2017 Dua Lipa Limited under exclusive license to Warner Music UK Limited,"℗ 2017 Dua Lipa Limited under exclusive license to Warner Music UK Limited. Tracks 3, 6, 7, 8, 9, 13, 14 (P) 2016 Warner Music UK Limited. Tracks 4, 15, 17 (P) 2015 Warner Music UK Limited.",Warner Records,75,2017-06-02,day,17
7isOH7iTC82sYKBW1lGKSc,2025-03-13 00:00:00.000000 +00:00,365,single,3,4066004829197,2025 NOW,2025 NOW,NOW,34,2025-02-14,day,2
4WzTXHp8bVKkKNu3UQ2Fqu,2025-03-13 00:00:00.000000 +00:00,Fever,album,20,0724354322259,"© 2002 Parlophone Records Ltd, a Warner Music Group Company","℗ 2002 Parlophone Records Ltd, a Warner Music Group Company",Parlophone UK,69,2001-10-01,day,19
3jB9yFDwRe3KhtGnHXJntk,2025-03-13 00:00:00.000000 +00:00,PRISM,album,8,00602537593200,"© 2013 Capitol Records, LLC","℗ 2013 Capitol Records, LLC",Capitol Records (CAP),76,2013-01-01,day,13
2eV6DIPDnGl1idcjww6xyX,2025-03-13 00:00:00.000000 +00:00,This Is Acting (Deluxe Version),album,21,886446061832,,"(P) 2016 Monkey Puzzle Records, under exclusive license to RCA Records",Monkey Puzzle Records/RCA Records,74,2016-10-21,day,19
1jpUMnKpRlng1OJN7LJauV,2025-03-13 00:00:00.000000 +00:00,The Fame,album,8,00602517913820,© 2008 Interscope Records,℗ 2008 Interscope Records,Interscope,76,2008-01-01,day,15
3YPFaTR7WMi1Hd4NVKdCJx,2025-03-13 00:00:00.000000 +00:00,Rare,album,9,00602508667497,© 2019 Interscope Records,℗ 2019 Interscope Records,Interscope Records,72,2020-01-10,day,13
3euz4vS7ezKGnNSwgyvKcd,2025-03-13 00:00:00.000000 +00:00,Positions,album,8,00602435421476,"© 2020 Republic Records, a division of UMG Recordings, Inc.","℗ 2020 Republic Records, a division of UMG Recordings, Inc.",52657075-626c-6963-2052-65636f726473,77,2020-10-30,day,14
1FOJ5IXGXe8dl0cXvCU6wK,2025-03-13 00:00:00.000000 +00:00,In the Name of Love,single,3,886446028088,,"(P) 2016 STMPD RCRDS B.V. exclusively licensed to Epic Amsterdam, a divison of Sony Music Entertainment Netherlands B.V.",Epic Amsterdam,68,2016-07-29,day,1
7aADdYLiK1z7GlMFr0UIZw,2025-03-13 00:00:00.000000 +00:00,Pink Friday (Complete Edition),album,8,00602435507002,© 2010 Young Money/Cash Money Records,℗ 2010 Young Money/Cash Money Records,Nicki Minaj/Cash Money,69,2010-11-22,day,21
5Gn3fFzlWL89j0hGumtXb5,2025-03-13 00:00:00.000000 +00:00,THE END OF EVERYTHING,album,3,886448371564,,"(P) 2020 Records Label, LLC / Columbia",5265636f-7264-732f-436f-6c756d626961,68,2020-05-15,day,8
10FLjwfpbxLmW8c25Xyc2N,2025-03-13 00:00:00.000000 +00:00,44696520-5769-7468-2041-20536d696c65,single,2,00602475093060,© 2024 Interscope Records,℗ 2024 Interscope Records,Interscope,89,2024-08-16,day,1
6DGZdMi124iOOih9GMlhN2,2025-03-13 00:00:00.000000 +00:00,The Fame Monster (Deluxe Edition),album,22,00602508223495,"© 2009 UMG Recordings, Inc.","This Compilation ℗ 2009 UMG Recordings, Inc.",Interscope,71,2009-08-05,day,22
6LY3AerY6KNGOPsNPL63Kk,2025-03-13 00:00:00.000000 +00:00,Born This Way (International Special Edition Version),album,23,00602527718491,© 2011 Interscope Records,℗ 2011 Interscope Records,Interscope,77,2011-05-23,day,23
2eRJUtI7nXrQ5uYQ7tzTo9,2025-03-13 00:00:00.000000 +00:00,ARTPOP,album,24,00602577441974,© 2013 Interscope Records,℗ 2013 Interscope Records,Interscope,72,2013-11-11,day,14
52BWvTRMsPqjHzrbQomgwP,2025-03-13 00:00:00.000000 +00:00,Disease,single,2,00602475413233,© 2024 Interscope Records,℗ 2024 Interscope Records,Interscope Records,72,2024-10-25,day,1
05c49JgPmL4Uz2ZeqRx5SP,2025-03-13 00:00:00.000000 +00:00,Chromatica,album,8,00602508854125,© 2020 Interscope Records,℗ 2020 Interscope Records,Interscope,70,2020-05-29,day,16
2ZUwFxlWo0gwTsvZ6L4Meh,2025-03-13 00:00:00.000000 +00:00,Joanne (Deluxe),album,25,00602557205114,© 2016 Interscope Records,℗ 2016 Interscope Records,Interscope,68,2016-10-21,day,14
3edjzMAVB9RYRd4UcZBchx,2025-03-13 00:00:00.000000 +00:00,A Star Is Born Soundtrack (Without Dialogue),album,8,00602577020742,"© 2018 Interscope Records, Motion Picture Artwork © 2018 Warner Bros. Entertainment Inc. Motion Picture Photography © 2018 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Inc.,",℗ 2018 Interscope Records,A Star is Born OST,75,2018-10-05,day,19
4o7oZoaZrwElXdNXfBXsqe,2025-03-13 00:00:00.000000 +00:00,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",single,2,00602445918164,© 2022 Paramount Pictures,℗ 2022 Interscope Records,Interscope Records,61,2022-05-03,day,1
2yaSZnZhaxsbQ5xhgGbw3g,2025-03-13 00:00:00.000000 +00:00,The Cure,single,8,00602557652536,© 2017 Interscope Records,℗ 2017 Interscope Records,Interscope,52,2017-04-16,day,1
5R9DO1cXTOaw9p7nd2emkm,2025-03-13 00:00:00.000000 +00:00,Do What U Want,single,26,00602537715565,© 2013 Interscope Records,℗ 2013 Interscope Records,Interscope,52,2013-10-21,day,1
7p5A0E4ivsJ6Gv4iKriANy,2025-03-13 00:00:00.000000 +00:00,Pink Pony Club,single,2,00602455472175,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,57,2022-04-23,day,1
1w3Hfg4S2fqafTw9FQNzMu,2025-03-13 00:00:00.000000 +00:00,HOT TO GO!,single,2,00602458341935,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,54,2023-08-11,day,1
4FAby8ROZDZhSoOvsFBGIn,2025-03-13 00:00:00.000000 +00:00,Red Wine Supernova,single,2,00602455772930,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,54,2023-05-17,day,1
0OLxztpxYJ9BAOPzGkD0Wf,2025-03-13 00:00:00.000000 +00:00,Casual,single,2,00602455472083,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,53,2022-10-28,day,1
70cxVW104SghM9pwJnFAua,2025-03-13 00:00:00.000000 +00:00,Femininomenon,single,2,00602458354447,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,52,2022-08-12,day,1
1THKx3zGlu1MkONUx95nmy,2025-03-13 00:00:00.000000 +00:00,4d79204b-696e-6b20-4973-204b61726d61,single,2,00602458354607,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,50,2022-05-06,day,1
6nMbaV420wdCbTqJNU6Dnp,2025-03-13 00:00:00.000000 +00:00,Naked In Manhattan,single,2,00602455472168,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,50,2022-02-01,day,1
3l3iS74KQV043P53sE7n4d,2025-03-13 00:00:00.000000 +00:00,California,single,2,00602455472076,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,47,2020-05-29,day,1
4zGYqGyEgY8YQZE0tob6Bj,2025-03-13 00:00:00.000000 +00:00,Love Me Anyway,single,2,00602455472137,"© 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.","℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.",Chappell Roan PS/ Island,59,2020-05-01,day,1
7JjJefGCwqGcyiQG99codT,2025-03-13 00:00:00.000000 +00:00,School Nights,single,8,075679875600,© 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,℗ 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,41746c61-6e74-6963-2052-65636f726473,50,2018-03-16,day,1
1Iqh1x0Baen1U2c725rd7M,2025-03-13 00:00:00.000000 +00:00,Bitter,single,8,075679878021,© 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,℗ 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,41746c61-6e74-6963-2052-65636f726473,47,2018-02-02,day,2
44u4QMvReXg0lhHl9xARxu,2025-03-13 00:00:00.000000 +00:00,School Nights,single,8,075679890290,© 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,℗ 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,41746c61-6e74-6963-2052-65636f726473,59,2017-09-22,day,5
